season,week,date,time_et,neutral,away,home,score_away,score_home,first_downs_away,first_downs_home,first_downs_from_passing_away,first_downs_from_passing_home,first_downs_from_rushing_away,first_downs_from_rushing_home,first_downs_from_penalty_away,first_downs_from_penalty_home,third_down_comp_away,third_down_att_away,third_down_comp_home,third_down_att_home,fourth_down_comp_away,fourth_down_att_away,fourth_down_comp_home,fourth_down_att_home,plays_away,plays_home,drives_away,drives_home,yards_away,yards_home,pass_comp_away,pass_att_away,pass_yards_away,pass_comp_home,pass_att_home,pass_yards_home,sacks_num_away,sacks_yards_away,sacks_num_home,sacks_yards_home,rush_att_away,rush_yards_away,rush_att_home,rush_yards_home,pen_num_away,pen_yards_away,pen_num_home,pen_yards_home,redzone_comp_away,redzone_att_away,redzone_comp_home,redzone_att_home,fumbles_away,fumbles_home,interceptions_away,interceptions_home,def_st_td_away,def_st_td_home,possession_away,possession_home
2023,2,2023-09-17,1:00 PM,False,Ravens,Bengals,27,24,26,19,12,13,11,4,3,2,9,14,10,15,0,0,1,1,70,57,9,7,415,282,24,33,237,27,41,216,0,0,1,6,37,178,15,66,6,56,5,30,3,4,2,4,0,0,0,1,0,1,33:04,26:56
2023,2,2023-09-17,1:00 PM,False,Packers,Falcons,24,25,17,27,10,10,4,15,3,2,3,9,6,15,0,1,3,4,47,78,10,10,224,446,14,25,140,19,32,235,1,11,1,2,21,84,45,211,7,40,6,110,2,3,2,5,0,0,0,1,0,0,23:45,36:15
2023,2,2023-09-17,1:00 PM,False,Seahawks,Lions,37,31,28,25,18,17,7,5,3,3,5,11,6,11,1,1,1,3,67,64,10,11,393,418,32,41,311,28,35,316,1,17,2,7,25,82,27,102,9,80,4,24,4,5,2,2,0,2,0,1,1,0,33:31,30:48
2023,2,2023-09-17,4:05 PM,False,49ers,Rams,30,23,21,28,11,17,8,9,2,2,2,9,7,14,0,0,1,2,54,78,10,10,365,386,17,25,206,34,55,297,1,0,1,10,28,159,22,89,6,57,6,55,3,5,2,3,0,0,0,2,0,0,26:49,33:11
2023,2,2023-09-17,4:05 PM,False,Giants,Cardinals,31,28,26,24,15,11,10,10,1,3,7,12,4,10,1,1,0,0,67,60,10,10,439,379,26,37,312,21,31,228,3,9,0,0,27,127,29,151,9,75,8,57,4,5,2,3,0,0,1,0,0,0,29:23,30:37
2023,2,2023-09-17,4:25 PM,False,Jets,Cowboys,10,30,12,26,6,16,4,8,2,2,1,10,9,18,1,1,0,0,46,83,11,12,215,382,12,27,151,31,38,248,3,19,1,7,16,64,44,134,5,29,6,38,0,1,2,6,1,0,3,0,0,0,17:45,42:15
2023,2,2023-09-17,4:25 PM,False,Commanders,Broncos,35,33,26,21,11,8,11,10,4,3,3,10,4,12,1,1,2,2,66,62,11,11,388,399,27,39,266,18,32,277,4,33,7,31,23,122,23,122,8,71,9,58,3,3,2,4,0,1,0,1,0,0,33:45,26:15
2023,2,2023-09-17,8:20 PM,False,Dolphins,Patriots,24,17,22,23,15,10,6,10,1,3,4,10,7,15,0,0,1,2,61,71,11,11,389,288,21,30,244,31,42,200,1,5,4,31,30,145,25,88,6,46,5,45,2,3,2,2,0,1,1,1,0,0,30:19,29:41
2023,2,2023-09-18,7:15 PM,False,Saints,Panthers,20,17,23,14,11,8,10,4,2,2,7,16,4,14,0,0,1,1,74,56,11,11,341,239,22,37,207,22,33,139,4,29,4,14,33,134,19,100,3,32,6,35,2,4,1,3,0,1,1,0,0,0,32:49,27:11
2023,2,2023-09-18,8:15 PM,False,Browns,Steelers,22,26,20,9,12,6,7,3,1,0,5,16,4,14,0,2,0,0,81,53,15,14,408,255,22,40,210,15,30,200,6,25,2,22,35,198,21,55,8,81,5,31,2,3,0,0,3,1,1,1,0,2,35:28,24:32
2023,3,2023-09-21,8:15 PM,False,Giants,49ers,12,30,10,26,6,13,2,9,2,4,3,12,9,16,0,0,0,0,46,78,10,11,150,441,22,33,121,25,37,300,2,16,2,10,11,29,39,141,6,37,6,71,1,1,2,5,0,0,1,0,0,0,20:50,39:10
2023,3,2023-09-24,1:00 PM,False,Bills,Commanders,37,3,20,15,10,8,10,5,0,2,9,15,1,9,0,1,0,1,65,51,10,11,386,230,20,32,218,19,29,125,0,0,9,45,33,168,13,105,6,45,2,15,2,4,0,2,0,1,1,4,1,0,34:39,25:21
2023,3,2023-09-24,1:00 PM,False,Colts,Ravens,22,19,19,20,9,7,10,12,0,1,8,22,6,16,0,1,0,1,84,72,16,15,327,364,27,44,188,22,31,178,5,39,4,24,35,139,37,186,6,31,1,5,1,2,2,2,0,2,0,0,0,0,36:33,32:18
2023,3,2023-09-24,1:00 PM,False,Texans,Jaguars,37,17,15,22,11,13,4,8,0,1,9,15,5,13,0,0,0,1,56,69,11,11,366,404,20,30,280,29,42,288,0,0,0,0,26,86,27,116,8,75,6,49,2,5,1,2,0,1,0,1,1,0,27:57,32:03
2023,3,2023-09-24,1:00 PM,False,Patriots,Jets,15,10,17,12,9,6,8,5,0,1,8,19,2,14,0,0,1,2,69,61,13,13,358,171,15,29,201,18,36,133,0,0,3,24,40,157,22,38,6,43,3,15,0,0,1,1,0,0,0,0,0,0,31:52,28:08
2023,3,2023-09-24,1:00 PM,False,Titans,Browns,3,27,6,23,5,12,0,7,1,4,2,12,6,13,1,1,1,1,45,67,10,9,94,341,13,25,68,27,33,263,5,36,3,26,15,26,31,78,8,80,5,46,0,2,2,2,0,1,0,0,0,0,21:31,38:29
2023,3,2023-09-24,1:00 PM,False,Broncos,Dolphins,20,70,16,30,13,16,2,12,1,2,3,12,5,9,0,1,1,3,59,71,14,14,363,726,23,38,294,25,28,376,1,12,0,0,20,69,43,350,7,46,6,55,1,4,6,6,2,0,1,0,1,0,26:39,33:21
2023,3,2023-09-24,1:00 PM,False,Saints,Packers,17,18,15,21,9,13,5,5,1,3,4,14,8,18,1,1,1,3,60,71,10,12,252,340,23,34,175,22,44,245,4,29,1,14,22,77,26,95,7,102,11,90,1,2,2,3,0,0,0,1,1,0,27:25,32:35
2023,3,2023-09-24,1:00 PM,False,Falcons,Lions,6,20,16,18,9,11,3,5,4,2,4,14,4,14,0,1,0,0,65,64,12,12,183,358,21,38,139,22,33,243,7,62,0,0,20,44,31,115,4,24,10,119,0,1,1,4,1,0,0,1,0,0,27:03,32:57
2023,3,2023-09-24,1:00 PM,False,Chargers,Vikings,28,24,24,29,22,15,2,7,0,7,5,11,4,14,1,2,2,3,64,78,11,11,475,475,41,48,445,32,50,345,1,9,4,22,15,30,24,130,12,94,6,45,2,2,1,4,1,1,0,1,0,0,26:47,33:13
2023,3,2023-09-24,4:05 PM,False,Panthers,Seahawks,27,37,23,27,17,14,3,10,3,3,10,19,3,13,0,1,1,1,75,71,12,13,378,425,34,58,334,23,36,279,3,27,2,17,14,44,33,146,13,82,8,82,2,2,3,6,0,0,0,1,0,0,29:32,30:28
2023,3,2023-09-24,4:25 PM,False,Bears,Chiefs,10,41,11,31,5,16,6,12,0,3,4,12,10,14,1,2,0,0,51,75,10,11,203,456,11,22,87,27,38,303,3,12,0,0,26,116,37,153,6,32,3,15,1,2,5,5,1,0,1,2,0,0,23:47,36:13
2023,3,2023-09-24,4:25 PM,False,Cowboys,Cardinals,16,28,26,20,11,8,12,8,3,4,9,16,5,10,0,1,0,0,75,53,8,9,416,400,25,40,231,17,21,178,2,18,2,11,33,185,30,222,13,107,8,69,1,5,2,2,0,0,1,0,0,0,34:33,25:27
2023,3,2023-09-24,8:20 PM,False,Steelers,Raiders,23,18,17,19,10,12,5,4,2,3,6,15,4,13,0,0,1,2,60,67,13,12,333,362,16,28,228,28,44,293,1,7,4,31,31,105,19,69,6,45,7,60,1,1,1,2,0,0,0,3,0,0,30:03,29:57
2023,3,2023-09-25,7:15 PM,False,Eagles,Buccaneers,25,11,27,12,13,10,12,1,2,1,10,16,5,10,2,3,0,0,78,44,10,9,472,174,23,37,271,15,25,133,1,6,2,13,40,201,17,41,3,20,4,20,1,5,1,2,0,1,2,1,0,0,38:55,21:05
2023,3,2023-09-25,8:15 PM,False,Rams,Bengals,16,19,15,19,12,12,2,5,1,2,1,11,5,17,1,1,1,1,52,74,12,13,292,309,18,33,221,26,49,242,6,48,2,17,13,71,23,67,4,28,7,49,1,4,1,1,0,0,2,1,0,0,24:00,36:00
2023,4,2023-09-28,8:15 PM,False,Lions,Packers,34,20,25,15,11,9,13,2,1,4,7,17,3,11,2,2,1,1,73,53,12,12,401,230,19,28,190,23,36,203,2,20,5,43,43,211,12,27,8,70,4,31,3,6,2,4,0,0,1,2,0,0,37:58,22:02
2023,4,2023-10-01,9:30 AM,True,Falcons,Jaguars,7,23,17,16,11,11,6,4,0,1,6,12,5,14,0,1,1,2,57,64,10,10,287,300,19,31,160,23,30,195,4,31,2,12,22,127,32,105,3,50,3,25,1,2,0,1,1,0,2,0,0,1,27:09,32:51
2023,4,2023-10-01,1:00 PM,False,Steelers,Texans,6,30,12,24,4,14,7,9,1,1,6,14,6,12,0,1,0,1,56,69,10,10,225,451,18,28,111,17,31,312,3,21,0,0,25,114,38,139,2,18,8,63,0,2,2,3,0,0,1,0,0,0,27:25,32:35
2023,4,2023-10-01,1:00 PM,False,Vikings,Panthers,21,13,14,20,9,11,4,7,1,2,1,8,5,14,1,2,2,3,44,68,9,9,265,232,12,19,130,25,32,149,2,9,5,55,23,135,31,83,7,37,6,80,1,2,0,2,0,1,2,0,1,1,21:31,38:29
2023,4,2023-10-01,1:00 PM,False,Commanders,Eagles,31,34,26,23,12,14,9,6,5,3,8,17,4,12,2,2,2,2,74,67,10,10,365,415,29,41,258,25,37,311,5,32,3,8,28,107,27,104,7,41,11,80,4,5,1,2,0,0,0,0,0,0,35:07,30:55
2023,4,2023-10-01,1:00 PM,False,Buccaneers,Saints,26,9,21,16,13,9,6,4,2,3,8,15,5,14,0,0,1,2,67,61,11,11,353,197,25,33,239,24,39,127,1,7,3,13,33,114,19,70,11,91,7,58,3,4,0,2,0,2,1,1,0,0,31:11,28:49
2023,4,2023-10-01,1:00 PM,False,Ravens,Browns,28,3,16,13,8,6,7,5,1,2,4,12,4,16,1,1,1,1,55,65,12,13,296,166,15,19,165,19,36,73,3,21,4,48,33,131,25,93,8,92,7,42,4,4,0,2,1,0,0,3,0,0,29:50,30:10
2023,4,2023-10-01,1:00 PM,False,Bengals,Titans,3,27,14,23,8,11,5,9,1,3,2,9,8,13,0,1,1,1,51,62,9,9,211,400,20,30,139,19,26,227,3,26,3,15,18,72,33,173,5,40,5,27,0,1,2,4,1,0,0,1,0,0,25:15,34:45
2023,4,2023-10-01,1:00 PM,False,Broncos,Bears,31,28,17,26,9,17,6,7,2,2,6,11,6,12,0,0,1,3,48,70,9,10,311,471,21,28,214,28,35,300,1,9,4,35,19,97,31,171,7,39,10,91,3,3,2,3,0,1,0,1,1,0,26:11,33:49
2023,4,2023-10-01,1:00 PM,False,Dolphins,Bills,20,48,20,24,12,14,8,8,0,2,3,10,5,10,0,3,0,0,58,56,11,12,393,414,25,35,251,21,25,310,4,31,2,10,19,142,29,104,8,98,4,20,3,4,5,6,1,0,1,0,0,0,29:38,30:22
2023,4,2023-10-01,1:00 PM,False,Rams,Colts,29,23,27,19,16,10,8,6,3,3,6,15,3,10,1,1,1,2,78,58,12,11,467,329,27,40,303,11,25,196,2,16,2,4,36,164,31,133,8,85,8,80,2,3,2,2,0,1,1,0,0,0,39:46,24:25
2023,4,2023-10-01,4:05 PM,False,Raiders,Chargers,17,24,22,16,12,6,7,7,3,3,1,11,5,14,3,3,1,2,69,63,11,12,264,305,24,39,188,13,24,150,7,50,2,17,23,76,37,155,9,80,4,34,2,5,3,4,2,0,1,1,0,0,32:51,27:09
2023,4,2023-10-01,4:25 PM,False,Patriots,Cowboys,3,38,10,22,8,15,2,6,0,1,4,13,8,15,0,2,0,1,55,69,11,10,253,377,16,30,200,30,36,253,2,7,3,28,23,53,30,124,6,50,5,32,0,1,1,4,1,0,2,0,0,2,24:51,35:09
2023,4,2023-10-01,4:25 PM,False,Cardinals,49ers,16,35,23,30,13,17,7,10,3,3,8,15,3,5,2,3,1,1,67,53,7,8,362,395,28,41,257,20,21,271,1,8,1,12,25,105,31,124,9,55,4,21,2,3,5,5,0,0,0,0,0,0,30:46,29:14
2023,4,2023-10-01,8:20 PM,False,Chiefs,Jets,23,20,24,18,9,12,11,5,4,1,7,12,5,12,0,0,0,0,66,57,11,11,401,336,18,30,197,28,39,228,1,6,2,17,35,204,16,108,5,46,7,42,0,4,2,3,0,1,2,0,0,0,32:09,27:51
2023,4,2023-10-02,8:15 PM,False,Seahawks,Giants,24,3,13,17,6,9,6,7,1,1,3,12,6,16,0,2,2,4,51,74,11,12,281,248,15,26,160,27,34,136,2,13,11,67,23,121,29,112,8,74,6,45,2,4,0,1,0,1,0,2,1,0,24:00,36:00
2023,5,2023-10-05,8:15 PM,False,Bears,Commanders,40,20,18,23,9,21,9,1,0,1,7,15,6,12,1,1,0,1,64,66,11,12,451,388,15,29,273,37,51,359,3,9,5,29,32,178,10,29,3,35,1,5,3,6,2,3,0,1,0,1,0,0,30:04,29:56
2023,5,2023-10-08,9:30 AM,True,Jaguars,Bills,25,20,29,18,16,13,9,3,4,2,10,18,5,12,0,0,0,0,82,54,12,12,474,388,25,37,278,27,40,359,5,37,0,0,40,196,14,29,8,56,11,109,2,4,3,3,2,1,0,1,0,0,38:12,21:48
2023,5,2023-10-08,1:00 PM,False,Ravens,Steelers,10,17,19,17,11,11,7,6,1,0,5,14,6,15,0,2,0,0,67,65,12,12,335,289,22,38,210,18,32,202,4,26,3,22,25,125,30,87,2,20,3,30,1,3,0,2,2,1,1,0,0,0,30:14,29:46
2023,5,2023-10-08,1:00 PM,False,Saints,Patriots,34,0,17,8,11,4,6,1,0,3,5,15,1,14,0,0,0,2,70,51,14,14,304,156,18,26,168,15,31,111,2,15,2,21,42,136,18,45,12,86,5,30,3,4,0,0,0,1,0,2,1,0,39:34,20:26
2023,5,2023-10-08,1:00 PM,False,Giants,Dolphins,16,31,15,22,10,14,3,8,2,0,5,17,3,8,1,2,0,0,68,54,9,11,268,524,23,32,183,22,30,302,7,22,1,6,29,85,23,222,6,43,6,43,0,2,2,3,0,1,0,2,1,0,35:59,24:01
2023,5,2023-10-08,1:00 PM,False,Titans,Colts,16,23,19,21,14,12,4,7,1,2,5,12,8,13,1,2,0,1,58,61,8,8,348,429,23,35,259,20,26,236,1,5,1,17,22,89,34,193,4,58,8,55,1,4,1,5,0,0,1,0,0,0,28:57,31:03
2023,5,2023-10-08,1:00 PM,False,Panthers,Lions,24,42,26,23,15,11,7,11,4,1,5,10,4,10,1,1,1,2,65,60,10,11,342,377,25,41,243,20,28,218,1,4,2,18,23,99,30,159,7,45,5,35,3,4,4,4,1,0,2,0,0,0,28:45,31:15
2023,5,2023-10-08,1:00 PM,False,Texans,Falcons,19,21,17,26,13,18,3,8,1,0,4,13,7,14,0,0,0,0,58,74,11,12,313,447,20,35,249,29,38,351,0,0,0,0,23,64,36,96,5,25,7,55,1,3,2,4,0,2,0,0,0,0,24:28,35:32
2023,5,2023-10-08,4:05 PM,False,Eagles,Rams,23,14,28,17,13,13,12,2,3,2,13,18,6,14,0,1,2,3,78,55,8,8,454,249,25,38,295,21,37,195,1,8,4,27,39,159,14,54,3,35,5,48,2,6,1,1,0,0,1,0,0,0,37:55,22:05
2023,5,2023-10-08,4:05 PM,False,Bengals,Cardinals,34,20,27,15,19,10,7,5,1,0,5,14,4,11,0,3,0,3,79,57,12,13,380,294,36,46,287,15,32,152,3,30,3,14,30,93,22,142,4,40,2,16,2,5,2,3,0,1,1,2,1,0,38:10,21:50
2023,5,2023-10-08,4:25 PM,False,Jets,Broncos,31,21,18,18,10,10,8,5,0,3,3,12,4,10,0,0,0,0,62,57,11,12,407,308,19,26,173,20,31,169,4,26,4,27,32,234,22,139,9,71,4,31,0,5,2,4,1,3,1,0,1,0,34:36,25:24
2023,5,2023-10-08,4:25 PM,False,Chiefs,Vikings,27,20,21,24,15,15,5,4,1,5,9,15,6,14,0,0,4,5,64,68,8,8,333,329,31,41,266,29,47,259,2,15,3,25,21,67,18,70,10,86,4,51,3,3,2,4,0,1,0,0,0,0,31:59,28:01
2023,5,2023-10-08,8:20 PM,False,Cowboys,49ers,10,42,8,25,5,12,3,10,0,3,4,11,6,11,0,1,0,1,49,67,13,13,197,421,16,26,140,18,25,251,4,21,1,2,19,57,41,170,6,60,6,45,0,0,4,5,1,1,3,0,0,0,22:55,37:05
2023,5,2023-10-09,8:15 PM,False,Packers,Raiders,13,17,18,19,7,13,9,6,2,0,4,12,5,13,1,1,1,1,57,64,11,11,285,279,16,30,175,22,31,183,2,7,4,25,25,110,29,96,3,18,4,28,1,3,2,3,0,0,3,1,0,0,27:26,32:34
2023,6,2023-10-12,8:15 PM,False,Broncos,Chiefs,8,19,14,22,4,14,8,6,2,2,4,10,4,13,0,1,0,1,49,70,10,11,197,389,13,22,82,30,41,293,4,13,2,13,23,115,27,96,3,34,7,84,1,1,1,5,1,0,2,1,0,0,24:11,35:49
2023,6,2023-10-15,9:30 AM,True,Ravens,Titans,24,16,20,17,9,4,9,5,2,8,8,16,1,9,0,0,0,0,70,46,12,10,360,233,21,30,221,12,21,104,1,2,6,46,39,139,19,129,9,88,6,45,1,6,1,4,0,1,1,1,0,0,35:42,24:18
2023,6,2023-10-15,1:00 PM,False,Colts,Jaguars,20,37,18,17,14,6,4,7,0,4,6,17,4,14,3,6,1,1,75,62,13,14,354,233,33,55,310,20,30,148,3,19,3,33,17,44,29,85,6,46,5,25,2,4,2,3,1,0,3,1,0,0,31:19,28:41
2023,6,2023-10-15,1:00 PM,False,Panthers,Dolphins,21,42,21,23,13,14,6,8,2,1,5,14,7,13,0,4,0,0,68,65,11,12,296,424,24,39,188,21,32,262,4,36,0,0,25,108,33,162,3,11,3,25,2,2,5,5,0,0,0,1,1,0,30:44,29:16
2023,6,2023-10-15,1:00 PM,False,49ers,Browns,17,19,15,18,5,6,6,10,4,2,3,12,3,13,0,0,1,1,55,70,13,13,215,334,12,27,107,18,34,174,3,18,2,18,25,108,34,160,12,105,13,119,2,3,1,2,0,0,1,2,0,0,26:57,33:03
2023,6,2023-10-15,1:00 PM,False,Saints,Texans,13,20,24,19,13,9,9,7,2,3,6,15,4,11,0,2,0,0,78,60,10,12,430,297,33,51,341,13,27,177,2,16,2,22,25,89,31,120,7,83,3,29,0,3,2,4,1,0,1,1,0,0,31:33,28:27
2023,6,2023-10-15,1:00 PM,False,Vikings,Bears,19,13,12,18,8,8,3,9,1,1,2,13,6,14,1,2,0,1,55,65,11,12,220,275,21,31,174,16,24,113,2,7,5,28,22,46,36,162,5,63,5,29,1,1,1,2,1,1,0,2,1,0,24:49,35:11
2023,6,2023-10-15,1:00 PM,False,Commanders,Falcons,24,16,13,25,9,18,3,5,1,2,2,10,5,15,1,1,1,3,50,79,12,11,193,402,14,23,121,28,47,296,5,30,3,11,22,72,29,106,6,40,4,31,2,3,2,3,0,0,0,3,0,0,23:37,36:23
2023,6,2023-10-15,1:00 PM,False,Seahawks,Bengals,13,17,24,15,13,10,6,3,5,2,5,12,3,11,0,2,0,0,70,53,11,11,384,214,27,41,297,24,35,168,4,29,3,17,25,87,15,46,7,64,5,43,1,5,2,2,0,0,2,1,0,0,34:01,25:59
2023,6,2023-10-15,4:05 PM,False,Patriots,Raiders,17,21,17,19,7,12,8,4,2,3,6,12,8,16,0,0,0,0,56,65,9,9,259,348,24,33,176,20,32,264,4,24,0,0,19,83,33,84,10,79,6,42,2,2,1,6,0,0,1,1,0,0,27:48,32:12
2023,6,2023-10-15,4:25 PM,False,Cardinals,Rams,9,26,20,17,12,7,6,9,2,1,6,16,4,12,2,4,0,0,73,55,12,10,345,382,21,41,215,15,24,203,2,20,3,23,30,130,28,179,5,36,6,59,0,3,2,5,1,1,1,0,0,0,30:30,29:30
2023,6,2023-10-15,4:25 PM,False,Eagles,Jets,14,20,24,17,16,9,6,5,2,3,7,14,2,11,1,2,0,1,69,59,10,11,348,244,28,45,268,19,33,155,2,12,5,31,22,80,21,89,5,46,9,68,2,3,1,4,1,0,3,0,0,0,30:44,29:16
2023,6,2023-10-15,4:25 PM,False,Lions,Buccaneers,20,6,19,13,16,12,2,0,1,1,9,16,2,12,0,0,1,2,69,54,11,10,380,251,30,44,340,19,37,205,3,13,1,1,22,40,16,46,5,35,5,33,0,2,0,2,0,0,0,1,0,0,36:30,23:30
2023,6,2023-10-15,8:20 PM,False,Giants,Bills,9,14,20,22,11,12,5,7,4,3,10,19,6,12,1,2,0,0,73,59,10,9,317,297,24,36,185,19,30,169,3,15,0,0,34,132,29,128,9,65,7,51,0,5,2,2,0,1,0,1,0,0,31:24,28:36
2023,6,2023-10-16,8:15 PM,False,Cowboys,Chargers,20,17,20,18,12,12,5,2,3,4,5,13,5,14,1,2,1,2,61,61,10,10,342,272,21,30,246,22,37,219,5,26,1,8,26,96,23,53,11,85,9,79,2,4,2,4,1,0,0,1,0,0,29:52,30:08
2023,7,2023-10-19,8:15 PM,False,Jaguars,Saints,31,24,18,25,9,15,7,8,2,2,2,11,3,18,1,2,4,6,56,87,12,14,330,407,21,30,217,33,55,295,0,0,1,6,26,113,31,112,5,42,3,34,2,2,2,5,2,0,0,1,1,0,23:50,36:10
2023,7,2023-10-22,1:00 PM,False,Raiders,Bears,12,30,20,23,16,10,1,13,3,0,2,9,8,13,2,2,0,1,60,69,9,9,235,323,27,45,196,21,29,150,1,8,2,12,14,39,38,173,2,15,9,110,1,2,3,3,0,0,3,0,0,1,25:54,34:06
2023,7,2023-10-22,1:00 PM,False,Browns,Colts,39,38,18,20,9,11,6,8,3,1,4,16,7,15,1,2,0,0,72,67,16,16,316,456,16,37,166,15,23,288,2,17,4,17,33,150,40,168,4,20,8,67,2,2,3,4,0,3,2,1,1,0,27:29,32:31
2023,7,2023-10-22,1:00 PM,False,Bills,Patriots,25,29,24,21,14,13,7,6,3,2,5,12,4,9,2,3,0,0,66,55,10,9,339,364,27,41,258,25,30,268,1,7,1,4,24,81,24,96,9,46,8,59,2,4,3,5,1,1,1,0,0,0,32:14,27:46
2023,7,2023-10-22,1:00 PM,False,Commanders,Giants,7,14,14,16,9,10,3,5,2,1,1,15,5,16,2,3,0,0,67,65,14,14,273,356,22,42,197,18,29,250,6,52,4,29,19,76,32,106,10,75,4,40,1,3,1,2,0,2,1,0,0,0,31:14,28:46
2023,7,2023-10-22,1:00 PM,False,Falcons,Buccaneers,16,13,20,21,9,13,10,2,1,6,7,13,6,12,0,0,0,1,64,65,10,10,401,329,19,25,245,27,42,256,1,5,3,19,38,156,20,73,9,60,9,66,1,5,0,2,3,1,0,1,0,0,29:59,30:01
2023,7,2023-10-22,1:00 PM,False,Lions,Ravens,6,38,18,23,13,15,4,7,1,1,5,16,4,8,2,6,1,1,72,55,10,10,337,503,33,53,253,21,28,357,5,31,0,0,14,84,27,146,5,57,4,45,0,1,5,6,0,1,1,0,0,0,29:38,30:22
2023,7,2023-10-22,4:05 PM,False,Steelers,Rams,24,17,17,19,9,8,8,8,0,3,4,12,9,16,1,1,0,0,56,62,11,10,300,354,17,25,214,14,29,219,2,16,2,12,29,86,31,135,8,76,5,40,3,3,1,1,0,0,0,1,0,0,28:14,31:46
2023,7,2023-10-22,4:05 PM,False,Cardinals,Seahawks,10,20,15,18,7,11,6,6,2,1,5,15,7,13,0,3,0,0,63,58,11,10,249,318,20,34,122,18,24,203,4,28,2,16,25,127,32,115,7,59,5,32,0,1,1,3,0,2,0,1,0,0,29:28,30:32
2023,7,2023-10-22,4:25 PM,False,Packers,Broncos,17,19,20,18,13,9,5,6,2,3,6,14,5,12,2,2,0,1,61,55,9,9,331,339,22,32,194,20,29,194,0,0,1,0,29,137,25,145,7,56,8,60,2,3,1,4,0,0,1,0,0,0,31:37,28:23
2023,7,2023-10-22,4:25 PM,False,Chargers,Chiefs,17,31,16,25,11,21,4,3,1,1,6,14,6,11,1,1,0,0,61,64,11,11,358,483,17,30,219,32,42,415,5,40,1,9,26,139,21,68,4,43,6,43,1,2,3,4,0,1,2,1,0,0,28:20,31:40
2023,7,2023-10-22,8:20 PM,False,Dolphins,Eagles,17,31,12,26,9,11,3,12,0,3,4,11,4,12,0,2,4,4,48,68,8,10,244,355,23,32,199,23,31,256,4,17,3,23,12,45,34,99,10,70,0,0,0,1,4,6,0,1,1,1,1,0,23:17,36:43
2023,7,2023-10-23,8:15 PM,False,49ers,Vikings,17,22,19,24,12,18,7,3,0,3,5,9,8,13,1,1,0,0,53,66,9,9,325,452,21,30,260,35,45,378,1,12,0,0,22,65,21,74,5,37,5,35,1,2,0,2,1,0,2,1,0,0,25:04,34:56
2023,8,2023-10-26,8:15 PM,False,Buccaneers,Bills,18,24,17,25,10,16,3,8,4,1,4,15,7,13,1,1,0,1,62,68,11,11,302,427,25,42,224,31,40,312,3,13,2,12,17,78,26,115,11,74,9,86,1,1,2,4,0,0,0,1,0,0,28:03,31:57
2023,8,2023-10-29,1:00 PM,False,Rams,Cowboys,20,43,15,24,8,16,5,6,2,2,4,13,6,12,1,2,1,1,58,63,11,11,280,387,18,32,188,27,34,285,2,16,3,22,24,92,26,102,4,25,4,21,1,2,2,4,0,0,1,1,0,1,24:32,35:28
2023,8,2023-10-29,1:00 PM,False,Vikings,Packers,24,10,24,16,14,14,6,1,4,1,10,18,5,14,1,1,1,4,69,62,10,10,346,270,26,35,284,24,41,196,3,13,4,33,31,62,17,74,7,35,11,99,2,4,1,4,1,0,0,1,0,0,36:22,23:38
2023,8,2023-10-29,1:00 PM,False,Falcons,Titans,23,28,17,17,12,7,4,9,1,1,4,15,5,15,1,2,1,1,66,67,14,14,342,375,20,34,202,19,29,226,6,44,2,12,26,140,36,149,3,15,6,53,2,3,1,1,1,1,0,0,0,0,27:01,32:59
2023,8,2023-10-29,1:00 PM,False,Saints,Colts,38,27,24,19,12,10,10,6,2,3,6,12,7,16,0,0,1,1,66,67,12,12,511,371,20,29,350,23,41,207,1,4,2,6,36,161,24,164,8,73,6,30,3,4,2,3,1,0,0,1,0,0,30:09,29:51
2023,8,2023-10-29,1:00 PM,False,Patriots,Dolphins,17,31,13,24,7,17,6,5,0,2,1,9,5,14,1,2,3,3,51,73,11,11,218,390,19,29,141,30,45,312,3,20,2,12,19,77,26,78,7,45,3,25,1,2,2,4,0,1,1,1,0,0,24:05,35:55
2023,8,2023-10-29,1:00 PM,False,Jets,Giants,13,10,12,12,8,0,2,7,2,5,2,15,2,19,0,1,0,0,62,70,17,17,251,194,17,36,193,6,14,-9,4,47,4,16,22,58,52,203,9,85,6,73,0,2,1,3,2,0,0,0,0,0,25:38,38:13
2023,8,2023-10-29,1:00 PM,False,Jaguars,Steelers,20,10,20,17,11,12,6,4,3,1,6,13,3,12,0,0,0,2,65,64,11,12,377,261,24,32,271,25,43,191,3,21,3,20,30,106,18,70,6,72,6,52,0,3,0,1,2,0,1,2,0,0,34:16,25:44
2023,8,2023-10-29,1:00 PM,False,Eagles,Commanders,38,31,21,26,17,20,3,5,1,1,8,13,7,12,1,1,0,3,62,69,12,11,374,472,29,38,315,39,52,388,2,4,1,9,22,59,16,84,3,14,7,79,3,5,2,2,2,0,0,1,0,0,28:31,31:29
2023,8,2023-10-29,1:00 PM,False,Texans,Panthers,13,15,16,20,10,11,6,3,0,6,5,12,5,14,1,1,1,2,56,61,9,10,229,224,16,24,119,22,31,180,2,21,6,55,30,110,24,44,10,70,3,20,2,2,1,4,1,0,0,0,0,0,29:31,30:29
